#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2022 01 07 14 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.8  12.0  12.8 999.0 99.0 99.00
2022 01 07 15 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.8  11.8  12.8 999.0 99.0 99.00
2022 01 07 16 16   0  0.0 99.0 99.00 99.00 99.00 999 1015.0  12.5  12.8 999.0 99.0 99.00
2022 01 07 17 16   0  0.0 99.0 99.00 99.00 99.00 999 1015.4  12.1  12.8 999.0 99.0 99.00
2022 01 07 18 16   0  0.0 99.0 99.00 99.00 99.00 999 1015.8  12.2  12.8 999.0 99.0 99.00
2022 01 07 19 16   0  0.0 99.0 99.00 99.00 99.00 999 1015.7  12.6  12.9 999.0 99.0 99.00
2022 01 07 20 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.7  11.9  12.9 999.0 99.0 99.00
2022 01 07 21 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.2  11.2  12.9 999.0 99.0 99.00
2022 01 07 22 16   0  0.0 99.0 99.00 99.00 99.00 999 1013.7  11.0  12.9 999.0 99.0 99.00
2022 01 08 00 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.1  10.8  13.0 999.0 99.0 99.00
2022 01 08 01 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.7  10.8  12.9 999.0 99.0 99.00
2022 01 08 02 16   0  0.0 99.0 99.00 99.00 99.00 999 1014.8  11.2  12.9 999.0 99.0 99.00
2022 01 08 03 16   0  0.0 99.0 99.00 99.00 99.00 999 1015.1  11.6  12.9 999.0 99.0 99.00
2022 01 08 04 16 350  0.5 99.0 99.00 99.00 99.00 999 1015.2  12.1  12.8 999.0 99.0 99.00
2022 01 08 05 16   0  0.0 99.0 99.00 99.00 99.00 999 1016.0  12.0  12.8 999.0 99.0 99.00
2022 01 08 06 16 330  5.7 99.0 99.00 99.00 99.00 999 1016.7  12.0  12.8 999.0 99.0 99.00
2022 01 08 07 16 330  4.6 99.0 99.00 99.00 99.00 999 1016.2  11.9  12.8 999.0 99.0 99.00
2022 01 08 08 16   0  0.0 99.0 99.00 99.00 99.00 999 1016.0  11.3  12.8 999.0 99.0 99.00
2022 01 08 09 16   0  0.0 99.0 99.00 99.00 99.00 999 1016.6  10.7  12.8 999.0 99.0 99.00
2022 01 08 10 16   0  0.0 99.0 99.00 99.00 99.00 999 1017.1  10.7  12.8 999.0 99.0 99.00
2022 01 08 11 16   0  0.0 99.0 99.00 99.00 99.00 999 1017.8  10.9  12.8 999.0 99.0 99.00
2022 01 08 12 16 320  6.2 99.0 99.00 99.00 99.00 999 1017.7  11.2  12.8 999.0 99.0 99.00
2022 01 08 13 16 340  6.7 99.0 99.00 99.00 99.00 999 1018.4  10.8  12.8 999.0 99.0 99.00
2022 01 08 14 16   0  0.0 99.0 99.00 99.00 99.00 999 1018.9  10.1  12.8 999.0 99.0 99.00
2022 01 08 15 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.1   9.9  12.7 999.0 99.0 99.00
2022 01 08 16 16   0  0.0 99.0 99.00 99.00 99.00 999 1019.5  10.5  12.8 999.0 99.0 99.00
2022 01 08 17 16  60  1.0 99.0 99.00 99.00 99.00 999 1020.4  10.7  12.8 999.0 99.0 99.00
2022 01 08 18 16  50  6.7 99.0 99.00 99.00 99.00 999 1021.0  10.7  12.8 999.0 99.0 99.00
2022 01 08 19 16  40  4.6 99.0 99.00 99.00 99.00 999 1020.5  11.0  12.8 999.0 99.0 99.00
2022 01 08 20 16  40  3.6 99.0 99.00 99.00 99.00 999 1019.8  11.6  12.9 999.0 99.0 99.00
2022 01 08 21 16  20  1.5 99.0 99.00 99.00 99.00 999 1018.9  12.3  12.9 999.0 99.0 99.00
2022 01 08 22 16   0  0.0 99.0 99.00 99.00 99.00 999 1018.4  13.0  13.0 999.0 99.0 99.00
2022 01 08 23 16   0  0.0 99.0 99.00 99.00 99.00 999 1018.3  13.3  13.0 999.0 99.0 99.00
2022 01 09 00 16 330  2.6 99.0 99.00 99.00 99.00 999 1018.6  12.2  13.0 999.0 99.0 99.00
2022 01 09 01 16 330  3.1 99.0 99.00 99.00 99.00 999 1018.8  12.0  12.9 999.0 99.0 99.00
2022 01 09 02 16 350  0.5 99.0 99.00 99.00 99.00 999 1019.1  12.3  12.9 999.0 99.0 99.00
2022 01 09 03 16  40  3.1 99.0 99.00 99.00 99.00 999 1019.6  12.8  12.9 999.0 99.0 99.00
2022 01 09 04 16  40  8.8 99.0 99.00 99.00 99.00 999 1019.5  12.2  12.9 999.0 99.0 99.00
2022 01 09 05 16  40  8.2 99.0 99.00 99.00 99.00 999 1019.8  12.3  12.8 999.0 99.0 99.00
2022 01 09 06 16  50  9.3 99.0 99.00 99.00 99.00 999 1020.7  11.9  12.8 999.0 99.0 99.00
2022 01 09 07 16  50  9.3 99.0 99.00 99.00 99.00 999 1020.9  12.3  12.8 999.0 99.0 99.00
2022 01 09 08 16  50  8.8 99.0 99.00 99.00 99.00 999 1021.0  11.9  12.8 999.0 99.0 99.00
2022 01 09 09 16  30  9.8 99.0 99.00 99.00 99.00 999 1020.7  11.5  12.8 999.0 99.0 99.00
2022 01 09 10 16  50  8.2 99.0 99.00 99.00 99.00 999 1021.0  11.2  12.8 999.0 99.0 99.00
2022 01 09 11 16  70  9.8 99.0 99.00 99.00 99.00 999 1020.8  10.7  12.8 999.0 99.0 99.00
2022 01 09 12 16  60  8.8 99.0 99.00 99.00 99.00 999 1020.9  10.6  12.8 999.0 99.0 99.00
2022 01 09 13 16  50  7.2 99.0 99.00 99.00 99.00 999 1021.1  10.7  12.8 999.0 99.0 99.00
2022 01 09 14 16  50  9.3 99.0 99.00 99.00 99.00 999 1021.4  10.2  12.8 999.0 99.0 99.00
2022 01 09 15 16  50 10.3 99.0 99.00 99.00 99.00 999 1021.8  10.4  12.8 999.0 99.0 99.00
2022 01 09 16 16  50  7.2 99.0 99.00 99.00 99.00 999 1022.5  10.8  12.8 999.0 99.0 99.00
2022 01 09 17 16  40  7.2 99.0 99.00 99.00 99.00 999 1023.4  11.1  12.8 999.0 99.0 99.00
2022 01 09 18 16  50  6.7 99.0 99.00 99.00 99.00 999 1024.3  11.0  12.8 999.0 99.0 99.00
2022 01 09 19 16  50  2.6 99.0 99.00 99.00 99.00 999 1024.2  12.8  12.8 999.0 99.0 99.00
2022 01 09 20 16   0  0.0 99.0 99.00 99.00 99.00 999 1023.6  13.1  12.8 999.0 99.0 99.00
2022 01 09 21 16   0  0.0 99.0 99.00 99.00 99.00 999 1023.3  13.7  12.9 999.0 99.0 99.00
2022 01 09 22 16   0  0.0 99.0 99.00 99.00 99.00 999 1023.2  14.6  12.9 999.0 99.0 99.00
2022 01 09 23 16   0  0.0 99.0 99.00 99.00 99.00 999 1023.9  14.5  13.0 999.0 99.0 99.00
2022 01 10 00 16   0  0.0 99.0 99.00 99.00 99.00 999 1024.5  13.6  13.0 999.0 99.0 99.00
2022 01 10 01 16   0  0.0 99.0 99.00 99.00 99.00 999 1025.0  13.2  12.9 999.0 99.0 99.00
2022 01 10 02 16   0  0.0 99.0 99.00 99.00 99.00 999 1025.5  13.0  12.9 999.0 99.0 99.00
2022 01 10 03 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.5  12.7  12.9 999.0 99.0 99.00
2022 01 10 04 16   0  0.0 99.0 99.00 99.00 99.00 999 1026.7  12.7  12.8 999.0 99.0 99.00
2022 01 10 05 16   0  0.0 99.0 99.00 99.00 99.00 999 1027.3  12.8  12.8 999.0 99.0 99.00
2022 01 10 06 16   0  0.0 99.0 99.00 99.00 99.00 999 1027.9  12.5  12.9 999.0 99.0 99.00
2022 01 10 07 16   0  0.0 99.0 99.00 99.00 99.00 999 1028.3  12.3  12.8 999.0 99.0 99.00
2022 01 10 08 16   0  0.0 99.0 99.00 99.00 99.00 999 1028.0  12.1  12.8 999.0 99.0 99.00
2022 01 10 09 16   0  0.0 99.0 99.00 99.00 99.00 999 1028.5  11.7  12.8 999.0 99.0 99.00
2022 01 10 10 16  50  6.7 99.0 99.00 99.00 99.00 999 1027.7  11.4  12.8 999.0 99.0 99.00
2022 01 10 11 16  60  5.7 99.0 99.00 99.00 99.00 999 1027.3  11.6  12.8 999.0 99.0 99.00
2022 01 10 12 16  50  7.2 99.0 99.00 99.00 99.00 999 1027.1  11.5  12.7 999.0 99.0 99.00
2022 01 10 13 16  50  5.1 99.0 99.00 99.00 99.00 999 1027.2  11.5  12.7 999.0 99.0 99.00
2022 01 10 14 16   0  0.0 99.0 99.00 99.00 99.00 999 1027.6  11.8  12.7 999.0 99.0 99.00
2022 01 10 15 16  30  4.1 99.0 99.00 99.00 99.00 999 1028.0  12.1  12.7 999.0 99.0 99.00
2022 01 10 16 16  20  1.0 99.0 99.00 99.00 99.00 999 1028.8  12.2  12.7 999.0 99.0 99.00
2022 01 10 17 16  40  7.7 99.0 99.00 99.00 99.00 999 1029.2  12.0  12.6 999.0 99.0 99.00
2022 01 10 18 16   0  0.0 99.0 99.00 99.00 99.00 999 1029.8  12.4  12.6 999.0 99.0 99.00
2022 01 10 19 16   0  0.0 99.0 99.00 99.00 99.00 999 1029.4  12.8  12.7 999.0 99.0 99.00
2022 01 10 20 16   0  0.0 99.0 99.00 99.00 99.00 999 1028.0  13.1  12.7 999.0 99.0 99.00
