#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2016 01 05 17 19 999 99.0 99.0  1.38 14.29 11.78 349 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 18 49 999 99.0 99.0  1.39 13.33 11.35 352 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 19 19 999 99.0 99.0  1.28 13.33 10.37 353 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 19 49 999 99.0 99.0  1.55 12.50 10.68 348 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 20 19 999 99.0 99.0  1.41 13.33 10.00 356 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 20 49 999 99.0 99.0  1.41 20.00  9.70  16 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 21 19 999 99.0 99.0  1.47 20.00 10.14  14 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 22 19 999 99.0 99.0  1.48 20.00 10.54  14 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 22 49 999 99.0 99.0  1.45 20.00 10.77  14 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 23 19 999 99.0 99.0  1.56 20.00 11.13  14 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 05 23 49 999 99.0 99.0  1.52 18.18 10.67  14 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 00 49 999 99.0 99.0  1.49 11.76 10.59 345 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 01 19 999 99.0 99.0  1.61 18.18 11.05   9 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 02 19 999 99.0 99.0  1.39 20.00 10.22   5 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 02 49 999 99.0 99.0  1.60 20.00 10.96  12 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 03 19 999 99.0 99.0  1.59 18.18 10.98  10 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 03 49 999 99.0 99.0  1.59 16.67 10.63   3 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 04 19 999 99.0 99.0  1.55 16.67 10.90   2 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 04 49 999 99.0 99.0  1.60 16.67 10.88   3 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 05 19 999 99.0 99.0  1.57 20.00 10.96  10 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 06 19 999 99.0 99.0  1.64 13.33 11.10 352 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 06 49 999 99.0 99.0  1.58 16.67 11.28   2 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 07 19 999 99.0 99.0  1.66 18.18 11.44  12 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 07 49 999 99.0 99.0  1.45 16.67 10.61   6 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 08 19 999 99.0 99.0  1.77 18.18 11.60   6 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 08 49 999 99.0 99.0  1.71 18.18 11.32  10 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 09 19 999 99.0 99.0  1.61 16.67 11.17   5 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 10 19 999 99.0 99.0  1.85 16.67 11.67   3 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 10 49 999 99.0 99.0  1.72 16.67 11.60   2 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 11 19 999 99.0 99.0  1.73 11.76 11.15 348 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 06 11 49 999 99.0 99.0  1.73 11.76 11.21 349 9999.0 999.0  13.4 999.0 99.0 99.00
2016 01 06 12 49 999 99.0 99.0  1.73 11.76 11.73 346 9999.0 999.0  13.3 999.0 99.0 99.00
2016 01 06 13 19 999 99.0 99.0  1.76 18.18 11.60   9 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 14 19 999 99.0 99.0  1.66 11.76 11.39 346 9999.0 999.0  13.1 999.0 99.0 99.00
2016 01 06 14 49 999 99.0 99.0  1.81 13.33 11.58 351 9999.0 999.0  12.9 999.0 99.0 99.00
2016 01 06 15 19 999 99.0 99.0  1.84 12.50 11.96 348 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 06 15 49 999 99.0 99.0  1.72 16.67 12.23 356 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 06 16 49 999 99.0 99.0  1.80 12.50 11.46 346 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 06 17 19 999 99.0 99.0  1.94 16.67 11.70   2 9999.0 999.0  13.2 999.0 99.0 99.00
2016 01 06 18 19 999 99.0 99.0  1.76 16.67 11.44 358 9999.0 999.0  13.3 999.0 99.0 99.00
